currency,user_id,id,amount_native,amount_usd,requested_at,finished_at,yearweek,yearmonth,time_to_complete,possible_error,conversion_rate,requested_day_of_week
PEPE,43376063,96349,17.44684408,1389.221851,2020-03-03 14:21:46,2020-03-04 01:00:18,2020-09,2020-03,10.642222222222221,False,79.62596814816034,Tuesday
SHIB,47470319,96347,17.51318615,540.1374601,2020-03-03 14:15:21,2020-03-04 01:00:21,2020-09,2020-03,10.75,False,30.841758631110082,Tuesday
PEPE,43678391,96340,17.44760741,4156.71858,2020-03-03 13:52:25,2020-03-04 01:00:18,2020-09,2020-03,11.131388888888889,False,238.24003385229767,Tuesday
AVAX,42603906,96325,17.45680826,620.5759673,2020-03-03 10:47:04,2020-03-04 01:00:16,2020-09,2020-03,14.22,False,35.54922286234701,Tuesday
MATIC,45091432,96324,28.01552722,803.4525286,2020-03-03 10:31:18,2020-03-04 02:00:18,2020-09,2020-03,15.483333333333333,False,28.678829503748318,Tuesday
MATIC,45091432,96323,17.71291837,542.7391172,2020-03-03 10:29:37,2020-03-04 02:00:18,2020-09,2020-03,15.511388888888888,False,30.64086368281502,Tuesday
XRP,42861027,96322,30.76208957,1363.609052,2020-03-03 10:02:05,2020-03-04 02:01:16,2020-09,2020-03,15.98638888888889,False,44.3275821331015,Tuesday
BTC,43676039,96317,17.45332803,1563.759756,2020-03-03 09:54:45,2020-03-04 01:00:11,2020-09,2020-03,15.090555555555556,False,89.59665189997577,Tuesday
PEPE,47238142,96314,17.44660875,536.001931,2020-03-03 09:49:03,2020-03-04 01:00:18,2020-09,2020-03,15.1875,False,30.722413661050318,Tuesday
SUSHI,42792197,96313,18.05183064,3000.599551,2020-03-03 09:48:47,2020-03-04 02:00:23,2020-09,2020-03,16.19333333333333,False,166.2213440198772,Tuesday
WECAN,43761064,96311,17.44924046,587.4281957,2020-03-03 09:42:08,2020-03-04 02:00:51,2020-09,2020-03,16.311944444444446,False,33.66497224028741,Tuesday
UNI,43761064,96310,18.56935443,575.4881488,2020-03-03 09:41:56,2020-03-04 01:00:14,2020-09,2020-03,15.305,False,30.991284644244896,Tuesday
SUSHI,47626266,96297,17.44660881,536.0002576,2020-03-03 08:00:50,2020-03-04 02:00:23,2020-09,2020-03,17.992500000000003,False,30.722317639905864,Tuesday
PEPE,43658463,96294,17.44993762,12605.06193,2020-03-03 07:07:57,2020-03-04 01:00:18,2020-09,2020-03,17.872500000000002,False,722.3557014641065,Tuesday
MATIC,47758276,96286,17.45659536,549.7259886,2020-03-03 06:49:46,2020-03-04 01:00:08,2020-09,2020-03,18.172777777777778,False,31.49101971279238,Tuesday
PEPE,43706939,96282,17.44661041,542.034531,2020-03-03 06:22:57,2020-03-04 01:00:18,2020-09,2020-03,18.6225,False,31.068185639619607,Tuesday
AVAX,47626266,96281,17.44790729,546.767723,2020-03-03 06:01:04,2020-03-04 01:00:16,2020-09,2020-03,18.986666666666668,False,31.33715200982135,Tuesday
AVAX,47023493,96279,17.47141776,741.7203511,2020-03-03 05:56:58,2020-03-04 01:00:16,2020-09,2020-03,19.055,False,42.45335789509505,Tuesday
MATIC,43948299,96270,159.1666,4122.305462,2020-03-03 04:42:22,2020-03-04 02:00:18,2020-09,2020-03,21.29888888888889,False,25.899312179816622,Tuesday
WECAN,47576233,96269,17.44710854,545.7667495,2020-03-03 04:03:18,2020-03-04 02:00:51,2020-09,2020-03,21.95916666666667,False,31.281214778297013,Tuesday
WECAN,47626266,96268,17.44660876,536.0001724,2020-03-03 04:01:26,2020-03-04 02:00:51,2020-09,2020-03,21.990277777777777,False,30.72231284448199,Tuesday
UNI,47626266,96267,17.44661053,536.0000628,2020-03-03 04:01:12,2020-03-04 01:00:14,2020-09,2020-03,20.983888888888888,False,30.72230344560801,Tuesday
SHIB,47626266,96266,17.44660945,536.0000434,2020-03-03 04:00:42,2020-03-04 01:00:21,2020-09,2020-03,20.99416666666667,False,30.72230423545132,Tuesday
UNI,47300322,96264,23.36780199,744.2546071,2020-03-03 03:24:08,2020-03-04 01:00:14,2020-09,2020-03,21.601666666666667,False,31.84957692719648,Tuesday
XRP,47626266,96262,17.44660938,536.0000393,2020-03-03 03:02:05,2020-03-04 02:01:16,2020-09,2020-03,22.98638888888889,False,30.722304123713922,Tuesday
BTC,44151575,96258,17.44677519,561.4586881,2020-03-03 00:56:10,2020-03-04 01:00:11,2020-09,2020-03,24.066944444444445,False,32.18123016921845,Tuesday
PEPE,47619548,96256,17.44717466,2582.842995,2020-03-02 23:44:08,2020-03-04 01:00:18,2020-09,2020-03,25.269444444444446,False,148.0378941194138,Monday
MATIC,47626266,96253,17.4466102,536.0019874,2020-03-02 23:01:16,2020-03-04 01:00:08,2020-09,2020-03,25.98111111111111,False,30.722414340408662,Monday
MATIC,47626266,96252,17.44661374,536.0001249,2020-03-02 23:01:08,2020-03-04 02:00:18,2020-09,2020-03,26.98611111111111,False,30.72230135244571,Monday
BTC,46222014,96250,17.44827702,794.722126,2020-03-02 21:38:20,2020-03-03 01:00:10,2020-09,2020-03,3.363888888888889,False,45.54731249905385,Monday
MATIC,47626266,96243,17.44694207,536.4574763,2020-03-02 20:01:21,2020-03-03 01:00:23,2020-09,2020-03,4.983888888888889,False,30.747937039490616,Monday
MATIC,47626266,96242,19.88617727,597.0068011,2020-03-02 20:01:12,2020-03-03 01:00:13,2020-09,2020-03,4.983611111111111,False,30.021194772342483,Monday
USDC,47626266,96240,17.47023827,551.5265193,2020-03-02 20:00:51,2020-03-03 01:00:15,2020-09,2020-03,4.99,False,31.569490397110652,Monday
DOT,43647125,96229,17.62247967,542.2309638,2020-03-02 18:58:45,2020-03-03 01:00:19,2020-09,2020-03,6.026111111111111,False,30.769277306818424,Monday
SHIB,45640507,96227,17.53423274,541.4458121,2020-03-02 18:11:55,2020-03-03 01:00:21,2020-09,2020-03,6.807222222222222,False,30.87935583658735,Monday
MATIC,47626266,96226,19.46856584,586.5635047,2020-03-02 18:01:08,2020-03-03 01:00:13,2020-09,2020-03,6.9847222222222225,False,30.128747516411817,Monday
PEPE,47632885,96221,17.44672716,964.2621638,2020-03-02 17:49:48,2020-03-03 01:00:02,2020-09,2020-03,7.170555555555556,False,55.26894270524032,Monday
UNI,45498758,96218,17.56670185,540.1359991,2020-03-02 17:01:47,2020-03-03 01:00:06,2020-09,2020-03,7.9719444444444445,False,30.747718251960883,Monday
UNI,43558251,96207,17.45326649,536.2292922,2020-03-02 16:55:09,2020-03-03 01:00:06,2020-09,2020-03,8.0825,False,30.723721115886086,Monday
AVAX,45553209,96205,17.45659536,617.364748,2020-03-02 16:06:00,2020-03-03 02:00:22,2020-09,2020-03,9.90611111111111,False,35.36570191771919,Monday
SHIB,42639629,96197,20.77547896,742.8885749,2020-03-02 15:06:10,2020-03-03 01:00:21,2020-09,2020-03,9.903055555555556,False,35.75795178201754,Monday
MATIC,47626266,96193,17.49889639,607.763276,2020-03-02 15:01:25,2020-03-03 01:00:23,2020-09,2020-03,9.982777777777779,False,34.73152034589537,Monday
SUSHI,47626266,96190,17.48640979,694.7007815,2020-03-02 15:00:58,2020-03-03 02:00:26,2020-09,2020-03,10.991111111111111,False,39.72803965152872,Monday
USDC,47626266,96189,17.47656222,555.6818728,2020-03-02 15:00:55,2020-03-03 01:00:15,2020-09,2020-03,9.988888888888889,False,31.79583408938877,Monday
USDC,47626266,96178,17.51802294,582.9249388,2020-03-02 14:00:57,2020-03-03 01:00:15,2020-09,2020-03,10.988333333333333,False,33.27572642167118,Monday
WECAN,47626266,96177,17.44748698,553.3245025,2020-03-02 14:00:51,2020-03-03 01:00:04,2020-09,2020-03,10.986944444444445,False,31.713707718153,Monday
PEPE,47626266,96175,17.44661172,546.7303938,2020-03-02 14:00:23,2020-03-03 01:00:02,2020-09,2020-03,10.994166666666667,False,31.33733945447145,Monday
PEPE,47088386,96169,17.44661199,547.7172129,2020-03-02 12:56:26,2020-03-03 01:00:02,2020-09,2020-03,12.06,False,31.39390118917868,Monday
AVAX,47775426,96168,17.44964945,560.7737511,2020-03-02 12:55:25,2020-03-03 02:00:22,2020-09,2020-03,13.0825,False,32.136677169752545,Monday
BTC,46132680,96151,17.44667535,546.3286096,2020-03-02 10:37:12,2020-03-03 01:00:10,2020-09,2020-03,14.382777777777777,False,31.314195893488673,Monday
UNI,46908423,96144,17.77949577,547.4646089,2020-03-02 09:16:51,2020-03-03 01:00:06,2020-09,2020-03,15.720833333333333,False,30.791908611028063,Monday
MATIC,47626266,96137,17.44660884,536.0001234,2020-03-02 09:01:16,2020-03-03 01:00:23,2020-09,2020-03,15.985277777777778,False,30.722309895038606,Monday
MATIC,47626266,96136,17.44661341,536.0001165,2020-03-02 09:01:07,2020-03-03 01:00:13,2020-09,2020-03,15.985,False,30.7223014520845,Monday
SHIB,43406065,96130,18.78200697,618.9947152,2020-03-02 08:12:39,2020-03-03 01:00:21,2020-09,2020-03,16.795,False,32.95679296619918,Monday
USDT,47847483,96119,21.11169485,556.8541286,2020-03-02 06:47:38,2020-03-03 01:00:17,2020-09,2020-03,18.210833333333333,False,26.376571495395595,Monday
BTC,47852872,96114,17.44674194,556.6558253,2020-03-02 06:05:23,2020-03-03 01:00:10,2020-09,2020-03,18.913055555555555,False,31.90600441127405,Monday
UNI,47852872,96113,17.6463843,542.880258,2020-03-02 06:02:30,2020-03-03 01:00:06,2020-09,2020-03,18.96,False,30.764390527299124,Monday
AVAX,47852872,96112,17.44760782,544.1398004,2020-03-02 06:01:33,2020-03-03 02:00:22,2020-09,2020-03,19.98027777777778,False,31.187071947837946,Monday
AVAX,43339286,96110,18.25151592,7093.887526,2020-03-02 05:41:40,2020-03-03 02:00:22,2020-09,2020-03,20.311666666666667,False,388.6738809583769,Monday
PEPE,44151575,96109,17.44661874,572.1207587,2020-03-02 05:12:26,2020-03-03 01:00:02,2020-09,2020-03,19.793333333333333,False,32.79264407769135,Monday
SHIB,43056180,96105,18.2788263,587.7221437,2020-03-02 04:44:05,2020-03-03 01:00:21,2020-09,2020-03,20.27111111111111,False,32.15316640434403,Monday
WECAN,47626266,96104,17.44660876,536.000172,2020-03-02 04:01:09,2020-03-03 01:00:04,2020-09,2020-03,20.981944444444444,False,30.722312821554898,Monday
UNI,47626266,96103,17.44661054,536.0000616,2020-03-02 04:01:00,2020-03-03 01:00:06,2020-09,2020-03,20.985,False,30.72230335921742,Monday
SHIB,47626266,96102,17.44660945,536.0000434,2020-03-02 04:00:37,2020-03-03 01:00:21,2020-09,2020-03,20.995555555555555,False,30.72230423545132,Monday
UNI,47300322,96101,17.44692999,536.0110633,2020-03-02 03:21:25,2020-03-03 01:00:06,2020-09,2020-03,21.64472222222222,False,30.722371420486226,Monday
PEPE,47626266,96099,17.44660886,536.3874553,2020-03-02 03:01:43,2020-03-03 01:00:02,2020-09,2020-03,21.971944444444443,False,30.744510844728136,Monday
SHIB,47626266,96095,21.06716122,761.0165656,2020-03-02 01:00:34,2020-03-03 01:00:21,2020-09,2020-03,23.996388888888887,False,36.123356044645114,Monday
AVAX,47706878,96090,17.44694164,538.7397694,2020-03-01 22:54:07,2020-03-02 01:00:09,2020-09,2020-03,2.1005555555555557,False,30.878751159736215,Sunday
AVAX,47706878,96089,17.44694164,538.7397694,2020-03-01 22:53:30,2020-03-02 01:00:09,2020-09,2020-03,2.110833333333334,False,30.878751159736215,Sunday
PEPE,43760703,96088,17.44662539,596.1111403,2020-03-01 22:48:27,2020-03-02 02:00:31,2020-09,2020-03,3.201111111111111,False,34.16770446860612,Sunday
BTC,43355395,96077,17.44695245,588.7747115,2020-03-01 20:15:38,2020-03-02 02:00:32,2020-09,2020-03,5.748333333333333,False,33.74656480478915,Sunday
AVAX,47845920,96061,17.44757788,543.9762364,2020-03-01 17:06:11,2020-03-02 01:00:09,2020-09,2020-03,7.899444444444445,False,31.177750868420247,Sunday
MATIC,47845920,96060,17.45209541,543.5197536,2020-03-01 17:06:03,2020-03-02 02:00:14,2020-09,2020-03,8.903055555555557,False,31.143524077261507,Sunday
USDT,46680439,96055,33.36348689,625.7106172,2020-03-01 17:00:35,2020-03-02 02:00:05,2020-09,2020-03,8.991666666666667,False,18.75435320243891,Sunday
MATIC,46680439,96052,23.48730873,689.1615677,2020-03-01 16:50:55,2020-03-02 02:00:10,2020-09,2020-03,9.154166666666667,False,29.341870353147097,Sunday
MATIC,46680439,96051,17.47949213,581.0683749,2020-03-01 16:50:12,2020-03-02 02:00:14,2020-09,2020-03,9.167222222222222,False,33.242863727299834,Sunday
UNI,45901929,96049,17.51318615,538.2984318,2020-03-01 16:26:56,2020-03-02 01:00:19,2020-09,2020-03,8.55638888888889,False,30.73675042276645,Sunday
MATIC,47626266,96045,18.59948638,565.2311398,2020-03-01 16:01:07,2020-03-02 02:00:09,2020-09,2020-03,9.983888888888888,False,30.389610135029983,Sunday
AVAX,47626266,96044,17.56198797,1485.60884,2020-03-01 16:01:01,2020-03-02 01:00:09,2020-09,2020-03,8.985555555555557,False,84.59229345434974,Sunday
PEPE,42722886,96037,17.44827319,6547.114029,2020-03-01 15:02:28,2020-03-02 02:00:31,2020-09,2020-03,10.9675,False,375.22991288056517,Sunday
PEPE,46760757,96030,17.44662266,586.2507493,2020-03-01 14:01:53,2020-03-02 02:00:31,2020-09,2020-03,11.977222222222222,False,33.602535042160426,Sunday
MATIC,47626266,96029,17.44856386,538.6795774,2020-03-01 14:01:19,2020-03-02 02:00:14,2020-09,2020-03,11.981944444444444,False,30.87243063223657,Sunday
UNI,45330884,96022,22.77366804,719.9044774,2020-03-01 13:23:40,2020-03-02 01:00:19,2020-09,2020-03,11.610833333333334,False,31.61126596451434,Sunday
XRP,47777095,96021,17.6131701,546.3516011,2020-03-01 13:14:08,2020-03-02 02:00:30,2020-09,2020-03,12.772777777777778,False,31.019492686327943,Sunday
PEPE,47626266,96018,17.44663181,619.2677549,2020-03-01 13:00:20,2020-03-02 02:00:31,2020-09,2020-03,13.003055555555555,False,35.494974711683334,Sunday
UNI,45100891,96017,79.31819668,2671.974356,2020-03-01 12:40:08,2020-03-02 01:00:19,2020-09,2020-03,12.336388888888889,False,33.68677639986911,Sunday
BTC,46393821,96016,17.44744097,663.7843002,2020-03-01 12:38:06,2020-03-02 02:00:32,2020-09,2020-03,13.373888888888889,False,38.0447941529846,Sunday
PEPE,42601639,96004,17.45005842,12994.50089,2020-03-01 11:44:39,2020-03-02 02:00:31,2020-09,2020-03,14.264444444444445,False,744.668045071221,Sunday
MATIC,47626266,96001,17.48944175,594.7048347,2020-03-01 11:03:12,2020-03-02 02:00:14,2020-09,2020-03,14.950555555555555,False,34.00364878427294,Sunday
AVAX,47626266,95999,17.45750275,625.6611727,2020-03-01 11:02:58,2020-03-02 01:00:08,2020-09,2020-03,13.952777777777778,False,35.8390991918933,Sunday
SHIB,43548134,95987,17.53699939,541.6170507,2020-03-01 09:41:31,2020-03-02 01:00:15,2020-09,2020-03,15.312222222222223,False,30.884248704988984,Sunday
BTC,42989336,95984,17.4484264,815.0946715,2020-03-01 09:11:09,2020-03-02 02:00:32,2020-09,2020-03,16.82305555555556,False,46.71450896569103,Sunday
AVAX,47626266,95983,17.44730099,541.6973505,2020-03-01 09:01:01,2020-03-02 01:00:08,2020-09,2020-03,15.985277777777778,False,31.047630278773568,Sunday
PEPE,47569951,95979,17.44673158,979.5941271,2020-03-01 08:33:57,2020-03-02 02:00:31,2020-09,2020-03,17.44277777777778,False,56.147715840539114,Sunday
PEPE,43664921,95974,17.44665909,717.7930396,2020-03-01 08:08:21,2020-03-02 02:00:31,2020-09,2020-03,17.869444444444447,False,41.14214852810539,Sunday
XRP,47626266,95967,17.95625978,567.6742393,2020-03-01 07:00:31,2020-03-02 02:00:30,2020-09,2020-03,18.99972222222222,False,31.614280827696955,Sunday
XRP,46440841,95965,24.10434916,949.7710944,2020-03-01 06:53:10,2020-03-02 02:00:30,2020-09,2020-03,19.122222222222224,False,39.40247828703457,Sunday
PEPE,42692335,95961,17.46649412,72352.09009,2020-03-01 06:04:42,2020-03-02 02:00:31,2020-09,2020-03,19.93027777777778,False,4142.336154749754,Sunday
WECAN,47626266,95953,17.44660876,536.0001688,2020-03-01 04:01:16,2020-03-02 04:00:21,2020-09,2020-03,23.98472222222222,False,30.722312638138163,Sunday
SHIB,47626266,95952,17.44660945,536.0000434,2020-03-01 04:00:36,2020-03-02 01:00:15,2020-09,2020-03,20.99416666666667,False,30.72230423545132,Sunday
XRP,47626266,95950,17.44660938,536.0000393,2020-03-01 03:01:44,2020-03-02 02:00:30,2020-09,2020-03,22.979444444444443,False,30.722304123713922,Sunday
WECAN,47665588,95949,17.58764379,3329.951416,2020-03-01 02:38:59,2020-03-02 04:00:21,2020-09,2020-03,25.35611111111111,False,189.33470883082967,Sunday
PEPE,47626266,95944,17.44691408,1657.00425,2020-04-30 23:00:19,2020-03-02 02:00:31,2020-17,2020-04,-1436.9966666666667,True,94.97405916038076,Thursday
AVAX,47626266,95943,17.47786751,801.1871718,2020-04-30 22:01:01,2020-03-01 02:00:33,2020-17,2020-04,-1460.0077777777778,True,45.84009870435275,Thursday
UNI,43339286,95939,117.3127149,4056.703168,2020-04-30 21:47:06,2020-03-01 02:01:00,2020-17,2020-04,-1459.7683333333334,True,34.58025135176545,Thursday
SHIB,43904584,95930,22.43991406,846.3312101,2020-04-30 19:11:02,2020-03-01 01:00:17,2020-17,2020-04,-1458.1791666666666,True,37.71543900912783,Thursday
SHIB,43904584,95929,22.43991406,846.3312101,2020-04-30 19:10:57,2020-03-01 01:00:17,2020-17,2020-04,-1458.1777777777777,True,37.71543900912783,Thursday
SUSHI,43227896,95924,17.48013488,672.3346172,2020-04-30 18:55:20,2020-03-01 02:00:55,2020-17,2020-04,-1456.9069444444444,True,38.46278199885377,Thursday
PEPE,47855925,95923,17.44695899,1821.876742,2020-04-30 18:21:14,2020-03-01 02:00:47,2020-17,2020-04,-1456.3408333333334,True,104.42374187067428,Thursday
SHIB,47626266,95921,17.44670296,536.0058549,2020-04-30 18:00:36,2020-03-01 01:00:17,2020-17,2020-04,-1457.0052777777778,True,30.722472671707596,Thursday
XRP,46769435,95920,19.11104385,639.4447038,2020-04-30 17:40:48,2020-03-01 01:00:11,2020-17,2020-04,-1456.6769444444444,True,33.45943365621025,Thursday
AVAX,47626266,95907,17.44684186,537.9776216,2020-04-30 15:01:02,2020-03-01 02:00:33,2020-17,2020-04,-1453.0080555555555,True,30.83524376027101,Thursday
PEPE,47626266,95905,17.44661424,556.1557266,2020-04-30 15:00:20,2020-03-01 02:00:47,2020-17,2020-04,-1452.9925,True,31.877573433411342,Thursday
UNI,46231121,95896,22.79873141,724.6849896,2020-04-30 12:31:26,2020-03-01 02:01:00,2020-17,2020-04,-1450.5072222222223,True,31.786197949686713,Thursday
UNI,46231121,95895,34.09095978,1122.783861,2020-04-30 12:28:40,2020-03-01 02:01:00,2020-17,2020-04,-1450.4611111111112,True,32.93494428569004,Thursday
WECAN,46320786,95894,17.44799177,563.8670695,2020-04-30 12:24:17,2020-03-01 01:00:19,2020-17,2020-04,-1451.3994444444445,True,32.3170183097811,Thursday
PEPE,47775426,95890,17.44662888,609.8897056,2020-04-30 11:28:58,2020-03-01 02:00:46,2020-17,2020-04,-1449.47,True,34.95745280047477,Thursday
MATIC,47626266,95887,17.44660908,536.0000087,2020-04-30 11:02:16,2020-03-01 01:00:10,2020-17,2020-04,-1450.035,True,30.722302898071234,Thursday
AVAX,47626266,95886,17.45617211,617.1318494,2020-04-30 11:02:08,2020-03-01 02:00:33,2020-17,2020-04,-1449.026388888889,True,35.35321750445321,Thursday
PEPE,47626266,95884,17.44661228,548.9754545,2020-04-30 11:01:06,2020-03-01 02:00:46,2020-17,2020-04,-1449.0055555555555,True,31.466020204353388,Thursday
DOT,47714182,95882,17.8212398,550.2043037,2020-04-30 10:27:43,2020-03-01 02:00:55,2020-17,2020-04,-1448.4466666666667,True,30.873514406107702,Thursday
PEPE,42589880,95878,17.44994647,12790.23605,2020-04-30 10:02:50,2020-03-01 02:00:46,2020-17,2020-04,-1448.0344444444445,True,732.9670650846415,Thursday
UNI,43339286,95877,114.4565443,3956.011057,2020-04-30 09:39:54,2020-03-01 02:01:00,2020-17,2020-04,-1447.6483333333333,True,34.56343262147571,Thursday
PEPE,43317678,95869,17.44661324,552.4681833,2020-04-30 08:55:42,2020-03-01 02:00:46,2020-17,2020-04,-1446.9155555555556,True,31.66621370578396,Thursday
SUSHI,43317678,95868,17.44798167,541.5830121,2020-04-30 08:55:04,2020-03-01 02:00:55,2020-17,2020-04,-1446.9025,True,31.039865948002227,Thursday
UNI,47626266,95867,18.14503535,560.6224953,2020-04-30 08:00:43,2020-03-01 02:01:00,2020-17,2020-04,-1445.9952777777778,True,30.896743075234625,Thursday
EUROC,43237758,95863,18.42299102,602.3467013,2020-04-30 07:25:38,2020-03-01 02:00:08,2020-17,2020-04,-1445.425,True,32.695380497449754,Thursday
BTC,42900681,95854,17.46976744,4162.732297,2020-04-30 06:05:50,2020-03-01 02:00:47,2020-17,2020-04,-1444.0841666666668,True,238.282067079423,Thursday
WECAN,47626266,95852,17.44660923,536.009585,2020-04-30 06:00:44,2020-03-01 01:00:19,2020-17,2020-04,-1445.0069444444443,True,30.722851525688696,Thursday
UNI,47300322,95848,23.36715955,744.7244889,2020-04-30 04:26:04,2020-03-01 02:00:59,2020-17,2020-04,-1442.4180555555556,True,31.870561216756872,Thursday
WECAN,47626266,95847,17.44660876,536.0001737,2020-04-30 04:01:15,2020-03-01 01:00:18,2020-17,2020-04,-1443.0158333333334,True,30.722312918995037,Thursday
UNI,47626266,95846,17.4466105,536.0000617,2020-04-30 04:01:02,2020-03-01 02:00:59,2020-17,2020-04,-1442.0008333333333,True,30.72230343538649,Thursday
SHIB,47626266,95845,17.44660945,536.0000434,2020-04-30 04:00:38,2020-03-01 01:00:16,2020-17,2020-04,-1443.006111111111,True,30.72230423545132,Thursday
XRP,47626266,95844,17.44660935,536.0000372,2020-04-30 03:02:04,2020-03-01 01:00:11,2020-17,2020-04,-1442.0313888888888,True,30.72230405617467,Thursday
WECAN,46459298,95839,17.44660936,536.0122787,2020-04-30 00:21:13,2020-03-01 01:00:18,2020-17,2020-04,-1439.348611111111,True,30.72300569352577,Thursday
XRP,47842263,95836,17.53668172,541.5978855,2020-04-30 22:44:51,2020-05-01 01:00:12,2020-17,2020-04,2.255833333333334,False,30.883715297308818,Thursday
BTC,42996276,95833,17.44664865,542.2032925,2020-04-30 22:03:46,2020-05-01 02:00:57,2020-17,2020-04,3.9530555555555558,False,31.077790547469984,Thursday
UNI,42996276,95832,18.59007567,575.8924264,2020-04-30 22:03:11,2020-05-01 01:00:23,2020-17,2020-04,2.953333333333333,False,30.97848748025026,Thursday
PEPE,47626266,95826,17.44661502,559.0132073,2020-04-30 22:00:20,2020-05-01 01:00:15,2020-17,2020-04,2.998611111111111,False,32.041356255019835,Thursday
UNI,45809839,95825,17.46991084,536.8129461,2020-04-30 21:49:23,2020-05-01 01:00:23,2020-17,2020-04,3.183333333333333,False,30.727858374118636,Thursday
UNI,43574821,95818,50.81044519,1699.972801,2020-04-30 21:13:10,2020-05-01 01:00:22,2020-17,2020-04,3.7866666666666666,False,33.45715225763405,Thursday
BTC,43814022,95817,17.44993762,1053.600551,2020-04-30 21:10:53,2020-05-01 02:00:57,2020-17,2020-04,4.834444444444444,False,60.37847091169143,Thursday
UNI,45955497,95812,17.48655519,537.3936219,2020-04-30 19:31:31,2020-05-01 01:00:22,2020-17,2020-04,5.480833333333333,False,30.731817448374173,Thursday
XRP,47626266,95806,17.44660878,536.0000021,2020-04-30 19:00:35,2020-05-01 01:00:12,2020-17,2020-04,5.993611111111111,False,30.72230304805402,Thursday
BTC,46246829,95803,17.44994314,1054.458929,2020-04-30 18:46:38,2020-05-01 02:00:57,2020-17,2020-04,7.238611111111111,False,60.427642688582424,Thursday
PEPE,44931272,95800,17.44664017,651.2427118,2020-04-30 18:16:31,2020-05-01 01:00:15,2020-17,2020-04,6.728888888888889,False,37.32768633125309,Thursday
AVAX,46428289,95790,22.25616042,41542.90279,2020-04-30 17:23:41,2020-05-01 02:00:36,2020-17,2020-04,8.615277777777779,False,1866.5799493729564,Thursday
SUSHI,47626266,95786,17.44980966,548.6691346,2020-04-30 17:00:51,2020-05-01 02:01:13,2020-17,2020-04,9.006111111111112,False,31.442700252353355,Thursday
WECAN,47626266,95785,17.44731232,550.0934567,2020-04-30 17:00:44,2020-05-01 01:00:25,2020-17,2020-04,7.994722222222222,False,31.52883645404933,Thursday
PEPE,46387319,95783,17.44680848,1268.585837,2020-04-30 16:58:23,2020-05-01 01:00:15,2020-17,2020-04,8.03111111111111,False,72.71162737037163,Thursday
UNI,43847691,95771,17.65275403,543.1918438,2020-04-30 15:25:29,2020-05-01 01:00:22,2020-17,2020-04,9.581388888888888,False,30.770940493300465,Thursday
BTC,46232042,95769,17.4584737,2380.862059,2020-04-30 15:15:31,2020-05-01 02:00:57,2020-17,2020-04,10.757222222222222,False,136.37286396920254,Thursday
MATIC,47626266,95765,17.44660958,536.0011877,2020-04-30 15:01:20,2020-05-01 01:00:07,2020-17,2020-04,9.979722222222222,False,30.72236959520475,Thursday
PEPE,47626266,95763,17.44660971,539.5037139,2020-04-30 15:00:20,2020-05-01 01:00:14,2020-17,2020-04,9.998333333333333,False,30.923126204328895,Thursday
BTC,46618519,95762,17.50360382,9398.069787,2020-04-30 14:42:02,2020-05-01 02:00:56,2020-17,2020-04,11.315,False,536.9219895311822,Thursday
SHIB,47634826,95755,81.84200516,4536.545379,2020-04-30 14:00:00,2020-05-01 02:01:01,2020-17,2020-04,12.016944444444444,False,55.43052580555811,Thursday
WECAN,42634547,95753,17.44770021,557.8634074,2020-04-30 13:06:04,2020-05-01 01:00:25,2020-17,2020-04,11.905833333333334,False,31.97346359036278,Thursday
XRP,47626266,95748,17.44660878,536.0000021,2020-04-30 13:00:38,2020-05-01 01:00:12,2020-17,2020-04,11.992777777777778,False,30.72230304805402,Thursday
AVAX,45001657,95741,17.66278242,2379.126617,2020-04-30 12:25:53,2020-05-01 02:00:36,2020-17,2020-04,13.578611111111112,False,134.69715928256338,Thursday
PEPE,45001657,95740,17.4499975,12965.39624,2020-04-30 12:25:42,2020-05-01 01:00:14,2020-17,2020-04,12.575555555555555,False,743.0027563041199,Thursday
UNI,45809839,95732,17.55646147,539.8324602,2020-04-30 11:47:56,2020-05-01 01:00:22,2020-17,2020-04,13.207222222222223,False,30.74836356531474,Thursday
PEPE,46246829,95730,17.44677652,1151.342312,2020-04-30 11:09:37,2020-05-01 01:00:14,2020-17,2020-04,13.84361111111111,False,65.99169254447469,Thursday
SHIB,45911505,95726,21.15232983,766.2168506,2020-04-30 10:26:14,2020-05-01 02:01:01,2020-17,2020-04,15.579722222222221,False,36.22375675672792,Thursday
UNI,47789307,95715,18.12721606,559.7445234,2020-04-30 09:46:16,2020-05-01 01:00:22,2020-17,2020-04,15.235,False,30.87868106979468,Thursday
AVAX,47789307,95714,17.45010621,565.8198033,2020-04-30 09:46:08,2020-05-01 02:00:36,2020-17,2020-04,16.241111111111113,False,32.42500627163804,Thursday
SHIB,43904584,95713,20.77547896,742.8050988,2020-04-30 09:14:52,2020-05-01 02:01:01,2020-17,2020-04,16.769166666666667,False,35.753933771161535,Thursday
MATIC,47626266,95711,17.44660881,536.0000855,2020-04-30 09:01:17,2020-05-01 01:00:07,2020-17,2020-04,15.980555555555556,False,30.722307775524655,Thursday
WECAN,47626266,95708,17.44660876,536.0001,2020-04-30 09:00:44,2020-05-01 01:00:24,2020-17,2020-04,15.994444444444444,False,30.72230869467838,Thursday
