currency,user_id,id,amount_native,amount_usd,requested_at,finished_at
XRP,47626266,69634,17.44660898,536.0000145,2020-08-09 03:00:35,2020-08-10 01:01:15
PEPE,47626266,69633,17.4466088,536.229,2020-08-09 03:00:28,2020-08-10 01:00:27
SHIB,43574712,69626,24.13763786,951.8472729,2020-08-08 23:02:33,2020-08-10 01:00:09
USDC,47759626,69624,17.46833581,560.679709,2020-08-08 22:15:28,2020-08-09 02:00:06
PEPE,43851925,69623,17.44661601,568.2220529,2020-08-08 22:12:29,2020-08-09 01:01:19
BTC,45900206,69616,17.44670317,557.3709412,2020-08-08 21:56:51,2020-08-09 01:00:38
BTC,43851925,69614,17.44667533,551.0684652,2020-08-08 21:38:46,2020-08-09 01:00:38
BTC,43537933,69612,17.44794124,837.5834119,2020-08-08 21:15:55,2020-08-09 01:00:38
EUROC,43795498,69599,17.77479517,557.5944276,2020-08-08 20:41:56,2020-08-09 02:00:34
PEPE,46467931,69591,17.44725737,3415.988912,2020-08-08 19:53:17,2020-08-09 01:01:19
USDC,44177347,69590,17.5453771,648.1907167,2020-08-08 19:38:33,2020-08-09 02:00:06
UNI,43487260,69589,28.69273467,964.375016,2020-08-08 19:32:47,2020-08-09 01:01:08
MATIC,47626266,69580,17.44660889,536.0004329,2020-08-08 19:00:29,2020-08-09 02:00:24
MATIC,47626266,69579,17.44661308,536.0002527,2020-08-08 19:00:27,2020-08-11 18:00:11
SUSHI,47626266,69578,17.44660884,536.0005988,2020-08-08 19:00:21,2020-08-09 01:00:47
UNI,47626266,69577,17.44661474,536.0002282,2020-08-08 19:00:17,2020-08-09 01:01:08
PEPE,47626266,69575,17.4467497,1161.829276,2020-08-08 19:00:09,2020-08-09 01:01:19
SHIB,42799215,69574,50.73531081,2604.891905,2020-08-08 18:55:37,2020-08-09 02:00:03
MATIC,47642848,69573,17.53849618,541.3654674,2020-08-08 18:51:26,2020-08-11 18:00:11
SHIB,46602650,69569,40.89147677,1993.097893,2020-08-08 18:22:26,2020-08-09 02:00:03
AVAX,47752921,69558,17.44847686,557.0775515,2020-08-08 17:25:32,2020-08-09 01:00:56
MATIC,47752921,69557,17.61829334,546.0249628,2020-08-08 17:25:17,2020-08-11 18:00:11
UNI,47752921,69556,17.73334697,546.9221158,2020-08-08 17:25:03,2020-08-09 01:01:08
SUSHI,44643808,69555,17.44996664,557.5704424,2020-08-08 17:24:56,2020-08-09 01:00:47
BTC,47752921,69554,17.446659,547.3734138,2020-08-08 17:24:49,2020-08-09 01:00:38
AVAX,44129495,69553,17.45060339,581.0708424,2020-08-08 17:22:59,2020-08-09 01:00:56
UNI,47208676,69552,17.56644808,540.5647874,2020-08-08 17:14:33,2020-08-09 01:01:08
PEPE,47143771,69546,17.44697015,2140.672574,2020-08-08 16:54:18,2020-08-09 01:01:18
SUSHI,42783673,69543,17.44832108,546.9996908,2020-08-08 16:30:09,2020-08-09 01:00:47
PEPE,42783673,69542,17.44664241,685.4377521,2020-08-08 16:29:52,2020-08-09 01:01:18
PEPE,43332505,69540,17.4471595,2981.432107,2020-08-08 16:26:23,2020-08-09 01:01:18
AVAX,44546331,69539,17.4476605,547.8667321,2020-08-08 16:24:48,2020-08-09 01:00:56
BTC,44546331,69538,17.45215462,1791.195813,2020-08-08 16:24:35,2020-08-09 01:00:38
PEPE,44546331,69537,17.44661314,555.4952289,2020-08-08 16:23:25,2020-08-09 01:01:18
UNI,43909421,69536,27.53394545,920.235696,2020-08-08 16:21:14,2020-08-09 01:01:08
PEPE,46035593,69534,17.44670862,979.4227469,2020-08-08 16:17:43,2020-08-09 01:01:18
UNI,46825279,69533,21.89204948,705.3308218,2020-08-08 16:09:55,2020-08-09 01:01:08
PEPE,42851861,69529,17.44694164,2014.075823,2020-08-08 15:58:27,2020-08-09 01:01:18
AVAX,47174100,69528,17.46645386,759.9087104,2020-08-08 15:56:52,2020-08-09 01:00:56
BTC,47470385,69527,17.44993762,1289.42326,2020-08-08 15:40:20,2020-08-09 01:00:38
AVAX,47100066,69524,17.47487538,854.927238,2020-08-08 15:30:39,2020-08-09 01:00:56
PEPE,46447053,69519,17.44828342,7971.812358,2020-08-08 14:50:46,2020-08-09 01:01:18
UNI,47561094,69516,17.8134551,549.9735064,2020-08-08 14:44:47,2020-08-09 01:01:08
MATIC,45936063,69511,17.71508213,1367.305732,2020-08-08 14:09:54,2020-08-09 02:00:24
MATIC,45936063,69510,27.48975357,1122.436765,2020-08-08 14:08:20,2020-08-11 18:00:11
SHIB,45936063,69504,28.11533816,1199.061235,2020-08-08 13:55:26,2020-08-09 02:00:03
PEPE,46671111,69502,17.44701667,2347.237218,2020-08-08 13:55:11,2020-08-09 01:01:18
BTC,46671111,69501,17.44676701,571.8191281,2020-08-08 13:54:47,2020-08-09 01:00:38
BTC,46305997,69500,17.45190867,1735.532104,2020-08-08 13:53:49,2020-08-09 01:00:38
BTC,47584008,69498,17.46192466,4002.450438,2020-08-08 13:42:02,2020-08-09 01:00:38
AVAX,45374248,69495,17.54621319,1659.818692,2020-08-08 13:26:05,2020-08-09 01:00:56
UNI,47626266,69490,18.42924962,573.4296716,2020-08-08 13:00:17,2020-08-09 01:01:08
PEPE,47626266,69489,17.44664915,715.3679007,2020-08-08 13:00:09,2020-08-09 01:01:18
EUROC,47446324,69488,17.7816587,558.046043,2020-08-08 12:49:54,2020-08-09 02:00:34
MATIC,47446324,69487,17.4516627,551.6491404,2020-08-08 12:49:36,2020-08-09 02:00:24
BTC,47446324,69486,17.44823005,902.949427,2020-08-08 12:48:54,2020-08-09 01:00:38
PEPE,47446324,69485,17.44701708,2349.043426,2020-08-08 12:48:29,2020-08-09 01:01:18
MATIC,46897247,69484,17.44694164,537.0307573,2020-08-08 12:45:46,2020-08-09 02:00:24
USDC,46897247,69483,17.45659536,547.3437654,2020-08-08 12:45:20,2020-08-09 02:00:06
AVAX,43815775,69482,17.46149646,703.975371,2020-08-08 12:44:15,2020-08-09 01:00:56
BTC,46897247,69481,17.44694164,611.342326,2020-08-08 12:43:45,2020-08-09 01:00:37
PEPE,46897247,69480,17.44662207,595.1230329,2020-08-08 12:43:23,2020-08-09 01:01:18
MATIC,47450171,69479,17.45669031,567.2167192,2020-08-08 12:38:34,2020-08-09 02:00:24
XRP,47450171,69478,18.17344472,581.1771895,2020-08-08 12:38:25,2020-08-09 01:00:09
PEPE,47450171,69477,17.44663795,665.6606542,2020-08-08 12:38:08,2020-08-09 01:01:17
AVAX,46908842,69473,17.44993762,573.5590353,2020-08-08 12:26:01,2020-08-09 01:00:56
UNI,43190880,69470,67.38508024,2438.201139,2020-08-08 12:02:24,2020-08-09 01:01:07
MATIC,47626266,69469,17.56652347,907.3060708,2020-08-08 12:00:31,2020-08-09 02:00:24
AVAX,47626266,69468,17.50203153,1161.325074,2020-08-08 12:00:25,2020-08-09 01:00:56
PEPE,42943816,69466,17.44667642,836.4743389,2020-08-08 11:57:13,2020-08-09 01:01:17
UNI,43419895,69462,30.62599124,1038.014492,2020-08-08 11:39:03,2020-08-09 01:01:07
BTC,43419895,69461,17.44911317,1102.825694,2020-08-08 11:38:35,2020-08-09 01:00:37
MATIC,47774398,69457,19.16535103,636.3603635,2020-08-08 11:16:43,2020-08-11 18:00:11
EUROC,42974529,69448,25.76878427,1083.593088,2020-08-08 10:54:47,2020-08-09 02:00:34
PEPE,47468715,69447,17.44663205,639.4653076,2020-08-08 10:48:51,2020-08-09 01:01:17
MATIC,46918144,69446,27.47672535,1121.676025,2020-08-08 10:48:45,2020-08-11 18:00:11
BTC,46918144,69445,17.44840847,943.3296514,2020-08-08 10:48:30,2020-08-09 01:00:37
PEPE,46918144,69444,17.44676898,1247.427603,2020-08-08 10:47:44,2020-08-09 01:01:17
USDC,47477675,69442,19.66712689,3058.280867,2020-08-08 10:44:43,2020-08-09 02:00:06
MATIC,42819903,69441,18.11668905,575.1271587,2020-08-08 10:40:31,2020-08-11 18:00:11
USDC,42819903,69440,17.51368596,612.1928261,2020-08-08 10:40:15,2020-08-09 02:00:06
BTC,47752139,69438,17.44709366,645.748665,2020-08-08 10:29:10,2020-08-09 01:00:37
PEPE,47752139,69437,17.44664822,711.2560416,2020-08-08 10:28:59,2020-08-09 01:01:17
UNI,46702967,69431,17.56668882,540.5739575,2020-08-08 10:04:09,2020-08-09 01:01:07
MATIC,47626266,69430,19.42305553,651.408179,2020-08-08 10:00:32,2020-08-11 18:00:11
AVAX,47626266,69429,17.44930517,566.4231942,2020-08-08 10:00:29,2020-08-09 01:00:55
WECAN,47626266,69428,17.44698984,552.4557272,2020-08-08 10:00:21,2020-08-09 01:00:21
SHIB,47498298,69426,17.85799386,561.567573,2020-08-08 09:58:44,2020-08-09 02:00:03
AVAX,46337734,69424,17.52983051,1474.975883,2020-08-08 09:49:46,2020-08-09 01:00:55
SHIB,44157337,69420,24.10434916,949.7783809,2020-08-08 09:41:11,2020-08-09 02:00:03
PEPE,43182325,69418,17.44827572,7937.612344,2020-08-08 09:23:19,2020-08-09 01:01:17
BTC,47656944,69416,17.45383679,2171.92163,2020-08-08 09:16:40,2020-08-09 01:00:37
PEPE,45948713,69414,17.44670862,979.4227469,2020-08-08 09:16:32,2020-08-09 01:01:17
MATIC,47626266,69413,17.45048709,548.0089612,2020-08-08 09:00:35,2020-08-09 02:00:24
USDT,47626266,69412,18.73436518,546.5689064,2020-08-08 09:00:33,2020-08-09 01:01:27
MATIC,47626266,69411,17.56824201,543.1023782,2020-08-08 09:00:32,2020-08-11 18:00:11
AVAX,47626266,69410,17.46598267,754.5924213,2020-08-08 09:00:29,2020-08-09 01:00:55
SUSHI,47626266,69409,17.44858376,548.6870565,2020-08-08 09:00:24,2020-08-09 01:00:47
USDC,47626266,69408,17.446793,536.2092925,2020-08-08 09:00:23,2020-08-09 02:00:06
WECAN,47626266,69407,17.44703873,554.566609,2020-08-08 09:00:21,2020-08-09 01:00:21
UNI,47626266,69406,17.62159954,542.6655562,2020-08-08 09:00:19,2020-08-09 01:01:07
PEPE,47626266,69405,17.44681573,1455.010493,2020-08-08 09:00:09,2020-08-09 01:01:17
BTC,42865735,69403,17.45328363,2046.725061,2020-08-08 08:42:40,2020-08-09 01:00:37
WECAN,42865735,69402,17.45437138,871.1937858,2020-08-08 08:42:31,2020-08-09 01:00:21
BTC,45374248,69401,17.45053651,1424.970878,2020-08-08 08:41:10,2020-08-09 01:00:37
BTC,43406065,69400,17.44694187,611.395804,2020-08-08 08:38:41,2020-08-09 01:00:37
BTC,45147452,69397,17.44662872,540.5205396,2020-08-08 08:36:27,2020-08-09 01:00:37
USDC,43045754,69394,17.77949577,914.1255143,2020-08-08 07:58:43,2020-08-09 02:00:06
BTC,43045754,69393,17.4532845,2046.921598,2020-08-08 07:58:35,2020-08-09 01:00:37
AVAX,45102217,69391,17.44995986,573.8099789,2020-08-08 07:50:35,2020-08-09 01:00:55
SHIB,46471382,69390,17.77949577,556.688919,2020-08-08 07:30:33,2020-08-09 02:00:03
UNI,46199043,69388,17.80279786,549.5675625,2020-08-08 07:18:53,2020-08-09 01:01:07
WECAN,47626266,69383,17.44660876,536.0005031,2020-08-08 07:00:19,2020-08-09 01:00:21
SHIB,47626266,69382,17.44729959,536.0429357,2020-08-08 07:00:15,2020-08-09 02:00:03
SHIB,43460823,69380,23.60515531,918.7534972,2020-08-08 06:53:50,2020-08-09 02:00:03
PEPE,43576938,69378,17.44665868,757.7113735,2020-08-08 06:34:09,2020-08-09 01:01:17
UNI,44810617,69375,18.54709618,577.9185526,2020-08-08 06:26:22,2020-08-09 01:01:07
BTC,44810617,69374,17.44797854,846.0240654,2020-08-08 06:25:40,2020-08-09 01:00:37
PEPE,44810617,69373,17.44669651,925.6843442,2020-08-08 06:23:12,2020-08-09 01:01:17
AVAX,46480992,69366,17.46201053,709.7754862,2020-08-08 05:27:20,2020-08-09 01:00:55
UNI,47300322,69358,23.33832172,760.4206276,2020-08-08 03:19:32,2020-08-09 01:01:07
XRP,47626266,69356,17.44660902,536.0000166,2020-08-08 03:00:37,2020-08-09 01:00:09
PEPE,47626266,69355,17.4466088,536.2345706,2020-08-08 03:00:31,2020-08-09 01:01:16
PEPE,43760703,69354,17.44993762,15316.75823,2020-08-08 01:25:16,2020-08-09 01:01:16
UNI,47626266,69328,18.18677638,563.4317885,2020-08-07 20:00:19,2020-08-08 08:00:16
PEPE,47616290,69326,17.4466598,756.4111212,2020-08-07 19:52:59,2020-08-08 01:00:58
UNI,43231347,69324,43.24535285,1492.142446,2020-08-07 19:03:34,2020-08-08 08:00:15
AVAX,47755882,69318,17.54719242,1666.538074,2020-08-07 18:42:39,2020-08-08 02:00:34
AVAX,47594393,69316,17.44875156,560.0847158,2020-08-07 18:39:56,2020-08-08 02:00:34
UNI,46885137,69313,18.13856248,561.6449048,2020-08-07 18:30:27,2020-08-08 08:00:15
AVAX,47032454,69306,17.45828602,667.249867,2020-08-07 17:53:40,2020-08-08 02:00:34
UNI,42583058,69290,826.3349526,30514.68721,2020-08-07 16:16:24,2020-08-08 08:00:15
USDC,42583058,69289,18.64872192,1860.879011,2020-08-07 16:16:03,2020-08-08 02:00:39
MATIC,42583058,69288,17.92373547,1979.413713,2020-08-07 16:15:26,2020-08-08 02:00:11
MATIC,42583058,69286,27.34004572,1096.320894,2020-08-07 15:53:21,2020-08-11 16:00:08
SUSHI,45430757,69283,17.78212485,2696.034417,2020-08-07 15:08:48,2020-08-08 02:00:09
SHIB,47779984,69279,17.84229534,560.6000478,2020-08-07 14:20:48,2020-08-08 01:00:47
AVAX,45664438,69277,18.14488527,8384.472412,2020-08-07 14:08:29,2020-08-08 02:00:34
MATIC,47774398,69275,215.7509652,11767.08932,2020-08-07 13:40:09,2020-08-11 16:00:08
PEPE,47513566,69274,17.44677519,1254.61069,2020-08-07 13:25:26,2020-08-08 01:00:58
PEPE,47626266,69269,17.44661625,568.3678064,2020-08-07 13:00:08,2020-08-08 01:00:58
AVAX,43803589,69255,17.57976356,2032.630369,2020-08-07 12:03:47,2020-08-08 02:00:34
UNI,47097190,69246,22.44569705,721.2741551,2020-08-07 11:46:59,2020-08-08 08:00:15
SUSHI,46776309,69239,17.51651502,986.052794,2020-08-07 10:45:11,2020-08-08 02:00:09
AVAX,47626266,69231,17.45443426,623.9569668,2020-08-07 10:00:22,2020-08-08 02:00:34
WECAN,47626266,69230,17.44666507,538.4110638,2020-08-07 10:00:16,2020-08-08 02:00:14
SHIB,46960349,69225,21.28196879,774.4463938,2020-08-07 09:34:23,2020-08-08 01:00:47
AVAX,47626266,69221,17.45286705,606.3418518,2020-08-07 09:00:29,2020-08-08 02:00:34
PEPE,46869597,69214,17.44664584,696.1474226,2020-08-07 07:30:40,2020-08-08 01:00:57
PEPE,47174865,69202,17.44663975,669.8363545,2020-08-07 06:34:34,2020-08-08 01:00:57
BTC,46453204,69201,17.44760761,746.8405747,2020-08-07 06:25:29,2020-08-08 01:00:09
UNI,47783871,69200,17.58169582,541.0065414,2020-08-07 06:24:52,2020-08-08 08:00:15
BTC,47783871,69199,17.44674181,564.0865729,2020-08-07 06:24:36,2020-08-08 01:00:09
WECAN,43885582,69190,17.45003305,682.6072347,2020-08-07 05:02:02,2020-08-08 02:00:14
UNI,47300322,69188,17.44692839,536.0118463,2020-08-07 04:33:54,2020-08-08 08:00:15
WECAN,43558115,69187,17.44993762,678.5214428,2020-08-07 04:11:23,2020-08-08 02:00:14
UNI,47626266,69184,17.44660982,536.0000397,2020-08-07 03:00:44,2020-08-08 08:00:15
SHIB,47626266,69183,17.44660915,536.0000248,2020-08-07 03:00:38,2020-08-08 01:00:47
PEPE,47626266,69182,17.44663586,653.0667117,2020-08-07 03:00:30,2020-08-08 01:00:57
PEPE,47540729,69180,17.44661075,544.6233283,2020-08-07 01:09:24,2020-08-08 01:00:57
PEPE,47747661,69174,17.44663035,627.6579208,2020-08-06 21:56:12,2020-08-07 01:00:27
XRP,47202302,69173,17.44980447,536.1986303,2020-08-06 21:35:28,2020-08-07 02:00:16
XRP,47202302,69172,21.20490321,769.5975134,2020-08-06 21:35:14,2020-08-07 02:00:16
PEPE,43637670,69165,17.4467419,1100.949186,2020-08-06 20:33:54,2020-08-07 01:00:27
SHIB,46600143,69163,19.27612892,649.7570823,2020-08-06 19:45:14,2020-08-07 02:00:37
PEPE,43444781,69162,17.44870149,9415.085032,2020-08-06 19:38:11,2020-08-07 01:00:27
AVAX,47626266,69151,17.44875955,559.6712061,2020-08-06 18:00:25,2020-08-07 01:00:18
PEPE,44024252,69146,17.44663542,649.16596,2020-08-06 17:53:33,2020-08-07 01:00:27
WECAN,46323920,69145,17.45151707,748.5212564,2020-08-06 17:39:56,2020-08-07 01:00:56
UNI,42909666,69144,37.51758989,1273.692978,2020-08-06 17:38:25,2020-08-07 01:00:09
SHIB,47413147,69142,50.06953677,2564.449412,2020-08-06 17:18:46,2020-08-07 02:00:37
MATIC,43534655,69137,17.4903298,664.7087137,2020-08-06 16:58:18,2020-08-07 01:01:04
WECAN,46010538,69132,17.44770728,583.5642465,2020-08-06 15:50:57,2020-08-07 01:00:56
PEPE,46323673,69131,17.44661774,574.13407,2020-08-06 15:44:30,2020-08-07 01:00:27
PEPE,43810768,69127,17.4466192,580.3485111,2020-08-06 15:08:59,2020-08-07 01:00:27
XRP,46600143,69117,18.53744,603.8008258,2020-08-06 12:40:25,2020-08-07 02:00:16
UNI,46420090,69116,19.70732735,619.0909173,2020-08-06 12:33:48,2020-08-07 01:00:09
UNI,45560961,69115,24.15984368,782.7396202,2020-08-06 12:29:27,2020-08-07 01:00:09
USDT,46010538,69095,17.98255685,540.2850996,2020-08-06 10:13:58,2020-08-07 01:01:38
WECAN,43589899,69093,17.44696296,551.3365292,2020-08-06 09:59:22,2020-08-07 01:00:56
USDC,43108044,69092,17.50391522,598.3421406,2020-08-06 09:59:13,2020-08-07 02:00:29
BTC,43385394,69086,17.44694164,605.1333016,2020-08-06 09:01:35,2020-08-07 01:01:21
PEPE,43385394,69084,17.44661208,550.1237296,2020-08-06 08:55:41,2020-08-07 01:00:27
PEPE,44663356,69083,17.44674196,1101.163725,2020-08-06 08:52:08,2020-08-07 01:00:27
PEPE,46812926,69081,17.44662921,622.800064,2020-08-06 08:18:33,2020-08-07 01:00:27
UNI,46788440,69074,17.47024373,536.8686849,2020-08-06 07:41:46,2020-08-07 01:00:09
PEPE,42820571,69073,17.44727452,3360.745928,2020-08-06 07:40:07,2020-08-07 01:00:27
BTC,43195003,69067,17.44760903,743.7368329,2020-08-06 07:02:00,2020-08-07 01:01:21
USDC,43195003,69066,17.7799295,898.6105274,2020-08-06 07:01:51,2020-08-07 02:00:29
SHIB,46471382,69065,17.81278447,558.7683097,2020-08-06 06:57:56,2020-08-07 02:00:37
MATIC,45964881,69063,17.59106407,961.256432,2020-08-06 06:24:52,2020-08-07 01:01:04
MATIC,47794603,69062,17.45160308,550.7026029,2020-08-06 06:11:48,2020-08-07 01:01:04
AVAX,47626266,69059,17.45197046,595.0096696,2020-08-06 06:00:24,2020-08-07 01:00:18
AVAX,47626266,69055,17.44966194,569.6026888,2020-08-06 05:00:23,2020-08-07 01:00:17
SHIB,47626266,69050,17.44660915,536.0000248,2020-08-06 03:00:40,2020-08-07 02:00:37
XRP,47626266,69049,17.44660902,536.0000166,2020-08-06 03:00:37,2020-08-07 02:00:16
MATIC,47756104,69046,17.46491754,589.8985286,2020-08-06 02:08:21,2020-08-07 01:01:04
WECAN,46433506,69034,17.44735048,567.4668481,2020-08-05 22:14:05,2020-08-09 16:00:14
PEPE,42783838,69029,17.44661041,542.9846634,2020-08-05 21:34:29,2020-08-06 01:00:40
XRP,46334822,69028,17.62084971,546.8306757,2020-08-05 21:13:39,2020-08-06 01:00:22
WECAN,42951986,69027,17.4499675,678.4896531,2020-08-05 21:12:04,2020-08-09 16:00:14
BTC,47781953,69023,17.4475814,734.9614953,2020-08-05 20:28:42,2020-08-06 01:01:34
SHIB,47684036,68999,17.54322571,542.0071875,2020-08-05 16:00:56,2020-08-06 01:01:07
UNI,43683348,68996,30.76208957,1018.602536,2020-08-05 15:47:10,2020-08-06 01:00:58
AVAX,44468239,68995,17.44983271,570.8439649,2020-08-05 15:45:10,2020-08-06 01:01:16
BTC,47801387,68994,17.44664204,542.8098956,2020-08-05 15:24:58,2020-08-06 01:01:33
UNI,43365707,68978,21.83303317,694.9803308,2020-08-05 14:19:41,2020-08-06 01:00:58
UNI,47587917,68979,18.17030376,562.2293981,2020-08-05 14:19:41,2020-08-06 01:00:58
UNI,43110575,68980,26.60623383,867.9788707,2020-08-05 14:19:41,2020-08-06 01:00:58
XRP,44713147,68974,17.45446242,536.4881777,2020-08-05 14:19:40,2020-08-06 01:00:22
XRP,47543867,68973,18.456644,598.782967,2020-08-05 14:19:40,2020-08-06 01:00:22
UNI,46325352,68977,20.8195001,658.2461237,2020-08-05 14:19:40,2020-08-06 01:00:58
MATIC,43603619,68975,19.7610752,663.0302067,2020-08-05 14:19:40,2020-08-06 02:00:03
USDC,43603619,68976,17.48378831,575.9486307,2020-08-05 14:19:40,2020-08-06 01:00:49
UNI,45145273,68972,19.85446193,623.2695525,2020-08-05 14:19:39,2020-08-06 01:00:58
WECAN,43655477,68969,17.44728352,564.6262464,2020-08-05 13:58:10,2020-08-09 16:00:14
SHIB,43463747,68968,17.90549494,564.5313812,2020-08-05 13:23:37,2020-08-06 01:01:07
UNI,47655769,68964,17.77949577,548.0650634,2020-08-05 12:58:46,2020-08-06 01:00:58
WECAN,43888998,68961,17.47698018,1824.459424,2020-08-05 12:45:58,2020-08-09 16:00:14
XRP,45952906,68951,18.55093261,604.6438705,2020-08-05 11:58:39,2020-08-06 01:00:22
PEPE,43477518,68950,17.44664263,678.1926603,2020-08-05 11:53:03,2020-08-06 01:00:40
MATIC,45538006,68949,17.66486976,1146.718209,2020-08-05 11:46:35,2020-08-06 02:00:08
BTC,45538006,68948,17.45328296,1901.256115,2020-08-05 11:46:29,2020-08-06 01:01:33
PEPE,45538006,68947,17.4487546,9540.896011,2020-08-05 11:46:19,2020-08-06 01:00:40
AVAX,47779815,68944,17.45324569,607.7308506,2020-08-05 11:28:45,2020-08-06 01:01:16
AVAX,46920907,68942,17.44661013,536.0148682,2020-08-05 11:26:27,2020-08-06 01:01:16
SUSHI,47800698,68936,17.44827337,546.1499408,2020-08-05 10:51:19,2020-08-06 01:01:25
UNI,45915080,68935,24.10434916,777.3012678,2020-08-05 10:50:33,2020-08-06 01:00:58
MATIC,47797812,68927,17.46003081,573.5563928,2020-08-05 10:03:16,2020-08-06 02:00:08
AVAX,47797812,68926,17.46321485,715.4758374,2020-08-05 10:03:09,2020-08-06 01:01:16
PEPE,47797812,68925,17.44695297,1980.483713,2020-08-05 10:02:59,2020-08-06 01:00:40
BTC,42826840,68921,17.44660877,536.00461,2020-08-05 09:50:20,2020-08-06 01:01:33
SHIB,46859061,68920,18.35871919,592.7107295,2020-08-05 09:49:22,2020-08-06 01:01:07
UNI,43683348,68914,17.44993762,536.1206506,2020-08-05 09:28:34,2020-08-06 01:00:58
BTC,43762505,68912,17.44996379,1222.297784,2020-08-05 09:25:29,2020-08-06 01:01:33
UNI,43683348,68911,30.76208957,1018.602536,2020-08-05 09:24:58,2020-08-06 01:00:58
SHIB,47626266,68905,17.44661241,536.0002277,2020-08-05 09:00:16,2020-08-06 01:01:07
XRP,43406065,68900,19.11458287,639.6799111,2020-08-05 08:36:43,2020-08-06 01:00:22
PEPE,47075429,68876,17.44661541,563.9386537,2020-08-05 06:55:57,2020-08-06 01:00:40
MATIC,43477518,68872,17.7573458,553.0548988,2020-08-05 06:30:40,2020-08-06 02:00:03
WECAN,44935643,68871,17.44993762,677.2220161,2020-08-05 06:23:48,2020-08-09 16:00:14
SHIB,42683613,68869,20.836109,746.743156,2020-08-05 06:19:28,2020-08-06 01:01:07
MATIC,43477518,68868,17.81807701,1575.408861,2020-08-05 06:14:56,2020-08-06 02:00:08
WECAN,42974529,68867,17.44670862,540.2366605,2020-08-05 06:00:05,2020-08-09 16:00:14
WECAN,43590236,68861,17.44827319,606.611008,2020-08-05 05:28:33,2020-08-09 16:00:14
WECAN,43590236,68858,17.44695504,550.6907572,2020-08-05 05:24:15,2020-08-09 16:00:14
WECAN,42771191,68855,17.59742401,6934.096987,2020-08-05 05:09:20,2020-08-09 16:00:14
PEPE,47626266,68853,17.44661071,544.2448364,2020-08-05 05:00:08,2020-08-06 01:00:40
UNI,47300322,68847,23.33768248,749.5144165,2020-08-05 03:11:11,2020-08-06 01:00:58
UNI,47626266,68846,17.44660981,536.0000384,2020-08-05 03:00:54,2020-08-06 01:00:58
XRP,47626266,68845,17.44660902,536.0000166,2020-08-05 03:00:42,2020-08-06 01:00:22
PEPE,47626266,68844,17.4466088,536.2145689,2020-08-05 03:00:34,2020-08-06 01:00:39
XRP,45678706,68835,17.77949577,556.6919857,2020-08-05 00:52:49,2020-08-06 01:00:21
PEPE,42806823,68823,17.45160206,21485.29723,2020-08-04 22:02:47,2020-08-05 01:00:20
UNI,43763670,68817,51.04822461,1767.715476,2020-08-04 21:51:56,2020-08-05 02:00:05
USDT,46599673,68814,18.13578404,541.5065036,2020-08-04 21:16:52,2020-08-05 02:00:45
UNI,46599673,68813,18.03564505,557.5919712,2020-08-04 21:16:35,2020-08-05 02:00:05
MATIC,47626266,68800,17.51520278,539.8377065,2020-08-04 20:00:27,2020-08-05 01:00:48
AVAX,47626266,68799,17.44694418,539.8825105,2020-08-04 20:00:25,2020-08-05 01:00:11
SUSHI,47626266,68798,17.44678149,537.0759792,2020-08-04 20:00:21,2020-08-05 01:01:09
WECAN,47626266,68797,17.44681477,544.1952794,2020-08-04 20:00:18,2020-08-09 16:00:14
UNI,47626266,68796,17.56520375,540.3472699,2020-08-04 20:00:17,2020-08-05 02:00:05
SHIB,45875155,68792,17.61305226,546.3485179,2020-08-04 19:50:52,2020-08-05 01:00:31
PEPE,43365901,68780,17.44694164,1932.619815,2020-08-04 19:00:27,2020-08-05 01:00:20
USDC,46803333,68773,17.67696221,791.5864283,2020-08-04 18:41:18,2020-08-05 02:00:16
UNI,46803333,68772,25.58594547,834.3590744,2020-08-04 18:40:50,2020-08-05 02:00:05
PEPE,43576938,68771,17.44663264,636.2124996,2020-08-04 18:35:24,2020-08-05 01:00:20
XRP,43564916,68744,400.2666824,24331.88255,2020-08-04 16:59:17,2020-08-05 14:00:05
SHIB,46600143,68739,17.47989745,538.0697036,2020-08-04 16:22:40,2020-08-05 01:00:30
MATIC,47234450,68738,19.77681789,7366.392738,2020-08-04 16:21:57,2020-08-05 14:00:05
UNI,44079783,68729,22.47070347,720.1654059,2020-08-04 15:47:53,2020-08-05 02:00:05
WECAN,44079783,68728,17.44996388,669.4606224,2020-08-04 15:47:41,2020-08-09 16:00:13
AVAX,44079783,68727,17.49693364,1118.496338,2020-08-04 15:47:33,2020-08-05 01:00:11
XRP,42597773,68720,38.13970466,1822.271316,2020-08-04 15:02:16,2020-08-05 14:00:05
AVAX,43761064,68715,17.44998491,575.078075,2020-08-04 14:10:47,2020-08-05 01:00:11
MATIC,47797812,68705,17.44661012,536.0040199,2020-08-04 13:48:28,2020-08-05 14:00:05
AVAX,47797812,68703,17.44661045,536.0196391,2020-08-04 13:48:02,2020-08-05 01:00:10
AVAX,43582848,68702,17.44990568,574.1610159,2020-08-04 13:47:52,2020-08-05 01:00:10
PEPE,47797812,68700,17.44660877,536.0782107,2020-08-04 13:45:58,2020-08-05 01:00:20
BTC,44644795,68697,17.44981088,1204.852087,2020-08-04 13:05:56,2020-08-05 02:00:37
UNI,43885781,68689,34.32917569,1154.854732,2020-08-04 12:52:20,2020-08-05 02:00:05
PEPE,46869597,68680,17.44660875,536.0083797,2020-08-04 11:53:01,2020-08-05 01:00:20
